2021-06-21 09:12:43,913 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:43,922 p=13186 u=root n=ansible | TASK [Deploy web configuration file] ******************************************************************************************************************************
2021-06-21 09:12:44,825 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:44,841 p=13186 u=root n=ansible | PLAY [Setup Nginx svc] ********************************************************************************************************************************************
2021-06-21 09:12:44,854 p=13186 u=root n=ansible | TASK [Install nginx] **********************************************************************************************************************************************
2021-06-21 09:12:46,888 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:12:46,897 p=13186 u=root n=ansible | TASK [Start & ENable Nginx] ***************************************************************************************************************************************
2021-06-21 09:12:47,669 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:12:47,678 p=13186 u=root n=ansible | TASK [Disable Nginx default website] ******************************************************************************************************************************
2021-06-21 09:12:48,160 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:12:48,169 p=13186 u=root n=ansible | TASK [Deploy web config file] *************************************************************************************************************************************
2021-06-21 09:12:49,088 p=13186 u=root n=ansible | changed: [web01]
2021-06-21 09:12:49,098 p=13186 u=root n=ansible | TASK [Enable vproapp website] *************************************************************************************************************************************
2021-06-21 09:12:49,580 p=13186 u=root n=ansible | changed: [web01]
2021-06-21 09:12:49,589 p=13186 u=root n=ansible | RUNNING HANDLER [Restart Nginx] ***********************************************************************************************************************************
2021-06-21 09:12:50,558 p=13186 u=root n=ansible | changed: [web01]
2021-06-21 09:12:50,568 p=13186 u=root n=ansible | PLAY RECAP ********************************************************************************************************************************************************
2021-06-21 09:12:50,568 p=13186 u=root n=ansible | app01                      : ok=25   changed=8    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:12:50,568 p=13186 u=root n=ansible | db01                       : ok=11   changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=1   
2021-06-21 09:12:50,569 p=13186 u=root n=ansible | localhost                  : ok=5    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2021-06-21 09:12:50,569 p=13186 u=root n=ansible | mc01                       : ok=6    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:12:50,569 p=13186 u=root n=ansible | rmq01                      : ok=12   changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:12:50,569 p=13186 u=root n=ansible | web01                      : ok=9    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
